id,kind,tag,file,lineStart,lineEnd,name,content,childText,tooltip,command,style,layout
"xaml:MainWindow.xaml:1010:341","style","Setter","MainWindow.xaml","1010","1010","","","","","","","{}"
"xaml:MainWindow.xaml:1013:342","style","Setter","MainWindow.xaml","1013","1013","","","","","","","{}"
"xaml:MainWindow.xaml:1026:343","layout","Grid","MainWindow.xaml","1026","1104","MessagesRootGrid","Messages | {Binding FullHistoryStatus} | &#xE145; | &#xE164; | &#xE5CD;","Messages | {Binding FullHistoryStatus} | &#xE145; | &#xE164; | &#xE5CD;","","","","{""Grid.Row"":""3""}"
"xaml:MainWindow.xaml:1028:344","style","Style","MainWindow.xaml","1028","1035","","","","","","","{}"
"xaml:MainWindow.xaml:1029:345","style","Setter","MainWindow.xaml","1029","1029","","","","","","","{}"
"xaml:MainWindow.xaml:1032:346","style","Setter","MainWindow.xaml","1032","1032","","","","","","","{}"
"xaml:MainWindow.xaml:1046:347","layout","Border","MainWindow.xaml","1046","1076","","Messages | {Binding FullHistoryStatus}","Messages | {Binding FullHistoryStatus}","","","","{""Grid.Column"":""0"",""BorderThickness"":""0,0,1,0""}"
"xaml:MainWindow.xaml:1050:348","layout","Grid","MainWindow.xaml","1050","1104","","Messages | {Binding FullHistoryStatus} | &#xE145; | &#xE164; | &#xE5CD;","Messages | {Binding FullHistoryStatus} | &#xE145; | &#xE164; | &#xE5CD;","","","","{}"
"xaml:MainWindow.xaml:1056:349","layout","Border","MainWindow.xaml","1056","1076","","Messages | {Binding FullHistoryStatus}","Messages | {Binding FullHistoryStatus}","","","","{""Grid.Row"":""0"",""Padding"":""16,16,16,10""}"
"xaml:MainWindow.xaml:1057:350","layout","StackPanel","MainWindow.xaml","1057","1103","","Messages | {Binding FullHistoryStatus} | &#xE145; | &#xE164; | &#xE5CD;","Messages | {Binding FullHistoryStatus} | &#xE145; | &#xE164; | &#xE5CD;","","","","{}"
"xaml:MainWindow.xaml:1058:351","layout","Grid","MainWindow.xaml","1058","1104","","Messages | {Binding FullHistoryStatus} | &#xE145; | &#xE164; | &#xE5CD;","Messages | {Binding FullHistoryStatus} | &#xE145; | &#xE164; | &#xE5CD;","","","","{""Margin"":""4,0,0,6""}"
"xaml:MainWindow.xaml:1064:352","text","TextBlock","MainWindow.xaml","1064","1066","","Messages","","","","","{""Grid.Column"":""0""}"
"xaml:MainWindow.xaml:1068:353","layout","Border","MainWindow.xaml","1068","1076","","{Binding FullHistoryStatus}","{Binding FullHistoryStatus}","","","","{""Grid.Column"":""1"",""Padding"":""8,3"",""VerticalAlignment"":""Center"",""Visibility"":""{Binding FullHistoryStatus,\n                                                Converter={StaticResource NullOrEmptyToCollapsedConverter}}"",""CornerRadius"":""10""}"
"xaml:MainWindow.xaml:1073:354","text","TextBlock","MainWindow.xaml","1073","1075","","{Binding FullHistoryStatus}","","","","","{}"
"xaml:MainWindow.xaml:1077:355","layout","StackPanel","MainWindow.xaml","1077","1103","","&#xE145; | &#xE164; | &#xE5CD;","&#xE145; | &#xE164; | &#xE5CD;","","","","{""Grid.Column"":""2"",""Orientation"":""Horizontal""}"
"xaml:MainWindow.xaml:1078:356","action","Button","MainWindow.xaml","1078","1097","","&#xE145;","&#xE164;","New message","","{StaticResource CompactIconButton}","{""Margin"":""4,0,0,0""}"
"xaml:MainWindow.xaml:1083:357","action","Button","MainWindow.xaml","1083","1097","","&#xE164;","","","{Binding ToggleConversationSortCommand}","","{""Margin"":""4,0,0,0""}"
"xaml:MainWindow.xaml:1087:358","style","Style","MainWindow.xaml","1087","1095","","","","","","{StaticResource CompactIconButton}","{}"
"xaml:MainWindow.xaml:1088:359","style","Setter","MainWindow.xaml","1088","1088","","","","","","","{}"
"xaml:MainWindow.xaml:1091:360","style","Setter","MainWindow.xaml","1091","1091","","","","","","","{}"
"xaml:MainWindow.xaml:1092:361","style","Setter","MainWindow.xaml","1092","1092","","","","","","","{}"
"xaml:MainWindow.xaml:1098:362","action","Button","MainWindow.xaml","1098","1158","","&#xE5CD;","&#xE8B6; | {Binding SearchQuery, UpdateSourceTrigger=PropertyChanged} | All","Hide threads","{Binding CloseMessagesListPaneCommand}","{StaticResource CompactIconButton}","{""Margin"":""4,0,0,0""}"
"xaml:MainWindow.xaml:1106:363","layout","Border","MainWindow.xaml","1106","1136","","&#xE8B6; | {Binding SearchQuery, UpdateSourceTrigger=PropertyChanged}","&#xE8B6; | {Binding SearchQuery, UpdateSourceTrigger=PropertyChanged}","","","","{""Padding"":""10,6"",""CornerRadius"":""10"",""BorderThickness"":""1""}"
"xaml:MainWindow.xaml:1109:364","layout","Grid","MainWindow.xaml","1109","1135","","&#xE8B6; | {Binding SearchQuery, UpdateSourceTrigger=PropertyChanged}","&#xE8B6; | {Binding SearchQuery, UpdateSourceTrigger=PropertyChanged}","","","","{}"
"xaml:MainWindow.xaml:1114:365","text","TextBlock","MainWindow.xaml","1114","1362","","&#xE8B6;","{Binding SearchQuery, UpdateSourceTrigger=PropertyChanged} | All | Unread | Pinned | Muted | Blocked","","","{StaticResource MaterialIconText}","{""Grid.Column"":""0"",""Margin"":""2,0,6,0"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1117:366","text","TextBox","MainWindow.xaml","1117","1134","","{Binding SearchQuery, UpdateSourceTrigger=PropertyChanged}","","","","","{""MinHeight"":""32"",""Grid.Column"":""1"",""VerticalAlignment"":""Center"",""BorderThickness"":""0""}"
"xaml:MainWindow.xaml:1126:367","style","Style","MainWindow.xaml","1126","1132","","","","","","","{}"
"xaml:MainWindow.xaml:1129:368","style","Setter","MainWindow.xaml","1129","1129","","","","","","","{}"
"xaml:MainWindow.xaml:1137:369","layout","UniformGrid","MainWindow.xaml","1137","1242","","All | Unread | Pinned | Muted | Blocked","All | Unread | Pinned | Muted | Blocked","","","","{""Margin"":""0,10,0,0""}"
"xaml:MainWindow.xaml:1138:370","action","Button","MainWindow.xaml","1138","1158","","All","","","{Binding SetConversationFilterCommand}","","{""Margin"":""0,0,6,0""}"
"xaml:MainWindow.xaml:1145:371","style","Style","MainWindow.xaml","1145","1156","","","","","","{StaticResource TonalButton}","{}"
"xaml:MainWindow.xaml:1146:372","style","Setter","MainWindow.xaml","1146","1146","","","","","","","{}"
"xaml:MainWindow.xaml:1147:373","style","Setter","MainWindow.xaml","1147","1147","","","","","","","{}"
"xaml:MainWindow.xaml:1148:374","style","Setter","MainWindow.xaml","1148","1148","","","","","","","{}"
"xaml:MainWindow.xaml:1149:375","style","Setter","MainWindow.xaml","1149","1149","","","","","","","{}"
"xaml:MainWindow.xaml:1152:376","style","Setter","MainWindow.xaml","1152","1152","","","","","","","{}"
"xaml:MainWindow.xaml:1153:377","style","Setter","MainWindow.xaml","1153","1153","","","","","","","{}"
"xaml:MainWindow.xaml:1159:378","action","Button","MainWindow.xaml","1159","1179","","Unread","","","{Binding SetConversationFilterCommand}","","{""Margin"":""0,0,6,0""}"
"xaml:MainWindow.xaml:1166:379","style","Style","MainWindow.xaml","1166","1177","","","","","","{StaticResource TonalButton}","{}"
"xaml:MainWindow.xaml:1167:380","style","Setter","MainWindow.xaml","1167","1167","","","","","","","{}"
"xaml:MainWindow.xaml:1168:381","style","Setter","MainWindow.xaml","1168","1168","","","","","","","{}"
"xaml:MainWindow.xaml:1169:382","style","Setter","MainWindow.xaml","1169","1169","","","","","","","{}"
"xaml:MainWindow.xaml:1170:383","style","Setter","MainWindow.xaml","1170","1170","","","","","","","{}"
"xaml:MainWindow.xaml:1173:384","style","Setter","MainWindow.xaml","1173","1173","","","","","","","{}"
"xaml:MainWindow.xaml:1174:385","style","Setter","MainWindow.xaml","1174","1174","","","","","","","{}"
"xaml:MainWindow.xaml:1180:386","action","Button","MainWindow.xaml","1180","1200","","Pinned","","","{Binding SetConversationFilterCommand}","","{""Margin"":""0,0,6,0""}"
"xaml:MainWindow.xaml:1187:387","style","Style","MainWindow.xaml","1187","1198","","","","","","{StaticResource TonalButton}","{}"
"xaml:MainWindow.xaml:1188:388","style","Setter","MainWindow.xaml","1188","1188","","","","","","","{}"
"xaml:MainWindow.xaml:1189:389","style","Setter","MainWindow.xaml","1189","1189","","","","","","","{}"
"xaml:MainWindow.xaml:1190:390","style","Setter","MainWindow.xaml","1190","1190","","","","","","","{}"
"xaml:MainWindow.xaml:1191:391","style","Setter","MainWindow.xaml","1191","1191","","","","","","","{}"
"xaml:MainWindow.xaml:1194:392","style","Setter","MainWindow.xaml","1194","1194","","","","","","","{}"
"xaml:MainWindow.xaml:1195:393","style","Setter","MainWindow.xaml","1195","1195","","","","","","","{}"
"xaml:MainWindow.xaml:1201:394","action","Button","MainWindow.xaml","1201","1221","","Muted","","","{Binding SetConversationFilterCommand}","","{""Margin"":""0,0,6,0""}"
"xaml:MainWindow.xaml:1208:395","style","Style","MainWindow.xaml","1208","1219","","","","","","{StaticResource TonalButton}","{}"
"xaml:MainWindow.xaml:1209:396","style","Setter","MainWindow.xaml","1209","1209","","","","","","","{}"
"xaml:MainWindow.xaml:1210:397","style","Setter","MainWindow.xaml","1210","1210","","","","","","","{}"
"xaml:MainWindow.xaml:1211:398","style","Setter","MainWindow.xaml","1211","1211","","","","","","","{}"
"xaml:MainWindow.xaml:1212:399","style","Setter","MainWindow.xaml","1212","1212","","","","","","","{}"
"xaml:MainWindow.xaml:1215:400","style","Setter","MainWindow.xaml","1215","1215","","","","","","","{}"
"xaml:MainWindow.xaml:1216:401","style","Setter","MainWindow.xaml","1216","1216","","","","","","","{}"
"xaml:MainWindow.xaml:1222:402","action","Button","MainWindow.xaml","1222","1241","","Blocked","","","{Binding SetConversationFilterCommand}","","{}"
"xaml:MainWindow.xaml:1228:403","style","Style","MainWindow.xaml","1228","1239","","","","","","{StaticResource TonalButton}","{}"
"xaml:MainWindow.xaml:1229:404","style","Setter","MainWindow.xaml","1229","1229","","","","","","","{}"
"xaml:MainWindow.xaml:1230:405","style","Setter","MainWindow.xaml","1230","1230","","","","","","","{}"
"xaml:MainWindow.xaml:1231:406","style","Setter","MainWindow.xaml","1231","1231","","","","","","","{}"
"xaml:MainWindow.xaml:1232:407","style","Setter","MainWindow.xaml","1232","1232","","","","","","","{}"
"xaml:MainWindow.xaml:1235:408","style","Setter","MainWindow.xaml","1235","1235","","","","","","","{}"
"xaml:MainWindow.xaml:1236:409","style","Setter","MainWindow.xaml","1236","1236","","","","","","","{}"
"xaml:MainWindow.xaml:1247:410","layout","StackPanel","MainWindow.xaml","1247","1265","","&#xE0CA; | {Binding ConversationEmptyStateText}","&#xE0CA; | {Binding ConversationEmptyStateText}","","","","{""Grid.Row"":""1"",""HorizontalAlignment"":""Center"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1250:411","style","Style","MainWindow.xaml","1250","1257","","","","","","","{}"
"xaml:MainWindow.xaml:1251:412","style","Setter","MainWindow.xaml","1251","1251","","","","","","","{}"
"xaml:MainWindow.xaml:1254:413","style","Setter","MainWindow.xaml","1254","1254","","","","","","","{}"
"xaml:MainWindow.xaml:1259:414","text","TextBlock","MainWindow.xaml","1259","1362","","&#xE0CA;","{Binding ConversationEmptyStateText} | Mark read | Mark unread | Pin / unpin | Mute / unmute alerts | Block / unblock locally","","","{StaticResource MaterialIconText}","{""Margin"":""0,0,0,12"",""HorizontalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1261:415","text","TextBlock","MainWindow.xaml","1261","1362","","{Binding ConversationEmptyStateText}","Mark read | Mark unread | Pin / unpin | Mute / unmute alerts | Block / unblock locally | {Binding AvatarInitial}","","","","{""HorizontalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1268:416","layout","ListBox","MainWindow.xaml","1268","1428","","Mark read | Mark unread | Pin / unpin | Mute / unmute alerts | Block / unblock locally | {Binding AvatarInitial}","Mark read | Mark unread | Pin / unpin | Mute / unmute alerts | Block / unblock locally | {Binding AvatarInitial}","","","","{""Grid.Row"":""1"",""BorderThickness"":""0""}"
"xaml:MainWindow.xaml:1274:417","style","Style","MainWindow.xaml","1274","1292","","","","","","","{}"
"xaml:MainWindow.xaml:1275:418","style","Setter","MainWindow.xaml","1275","1275","","","","","","","{}"
"xaml:MainWindow.xaml:1276:419","style","Setter","MainWindow.xaml","1276","1276","","","","","","","{}"
"xaml:MainWindow.xaml:1277:420","style","Setter","MainWindow.xaml","1277","1277","","","","","","","{}"
"xaml:MainWindow.xaml:1278:421","style","Setter","MainWindow.xaml","1278","1278","","","","","","","{}"
"xaml:MainWindow.xaml:1279:422","style","Setter","MainWindow.xaml","1279","1279","","","","","","","{}"
"xaml:MainWindow.xaml:1280:423","style","Setter","MainWindow.xaml","1280","1280","","","","","","","{}"
"xaml:MainWindow.xaml:1283:424","style","Setter","MainWindow.xaml","1283","1283","","","","","","","{}"
"xaml:MainWindow.xaml:1286:425","style","Setter","MainWindow.xaml","1286","1286","","","","","","","{}"
"xaml:MainWindow.xaml:1289:426","style","Setter","MainWindow.xaml","1289","1289","","","","","","","{}"
"xaml:MainWindow.xaml:1295:427","style","DataTemplate","MainWindow.xaml","1295","1426","","Mark read | Mark unread | Pin / unpin | Mute / unmute alerts | Block / unblock locally | {Binding AvatarInitial}","Mark read | Mark unread | Pin / unpin | Mute / unmute alerts | Block / unblock locally | {Binding AvatarInitial}","","","","{}"
"xaml:MainWindow.xaml:1296:428","layout","Grid","MainWindow.xaml","1296","1333","","Mark read | Mark unread | Pin / unpin | Mute / unmute alerts | Block / unblock locally | {Binding AvatarInitial}","Mark read | Mark unread | Pin / unpin | Mute / unmute alerts | Block / unblock locally | {Binding AvatarInitial}","","","","{}"
"xaml:MainWindow.xaml:1299:429","action","MenuItem","MainWindow.xaml","1299","1301","","Mark read","","","{Binding DataContext.MarkConversationReadCommand, RelativeSource={RelativeSource AncestorType=ListBox}}","","{}"
"xaml:MainWindow.xaml:1302:430","action","MenuItem","MainWindow.xaml","1302","1304","","Mark unread","","","{Binding DataContext.MarkConversationUnreadCommand, RelativeSource={RelativeSource AncestorType=ListBox}}","","{}"
"xaml:MainWindow.xaml:1305:431","control","Separator","MainWindow.xaml","1305","1305","","","","","","","{}"
"xaml:MainWindow.xaml:1306:432","action","MenuItem","MainWindow.xaml","1306","1308","","Pin / unpin","","","{Binding DataContext.ToggleConversationPinnedCommand, RelativeSource={RelativeSource AncestorType=ListBox}}","","{}"
"xaml:MainWindow.xaml:1309:433","action","MenuItem","MainWindow.xaml","1309","1311","","Mute / unmute alerts","","","{Binding DataContext.ToggleConversationAlertsMutedCommand, RelativeSource={RelativeSource AncestorType=ListBox}}","","{}"
"xaml:MainWindow.xaml:1312:434","action","MenuItem","MainWindow.xaml","1312","1314","","Block / unblock locally","","","{Binding DataContext.ToggleConversationBlockedCommand, RelativeSource={RelativeSource AncestorType=ListBox}}","","{}"
"xaml:MainWindow.xaml:1323:435","layout","Grid","MainWindow.xaml","1323","1333","","{Binding AvatarInitial}","{Binding AvatarInitial}","","","","{""Width"":""48"",""Grid.Column"":""0"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1324:436","layout","Border","MainWindow.xaml","1324","1332","","{Binding AvatarInitial}","{Binding AvatarInitial}","","","","{""Width"":""40"",""Height"":""40"",""Margin"":""0,0,10,0"",""VerticalAlignment"":""Center"",""CornerRadius"":""20""}"
"xaml:MainWindow.xaml:1327:437","text","TextBlock","MainWindow.xaml","1327","1362","","{Binding AvatarInitial}","{Binding DisplayName}","","","","{""HorizontalAlignment"":""Center"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1336:438","layout","Grid","MainWindow.xaml","1336","1406","","{Binding DisplayName} | Pinned | Alerts off | Blocked | {Binding TimestampDisplay}","{Binding DisplayName} | Pinned | Alerts off | Blocked | {Binding TimestampDisplay}","","","","{""Grid.Column"":""1"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1341:439","layout","Grid","MainWindow.xaml","1341","1406","","{Binding DisplayName} | Pinned | Alerts off | Blocked | {Binding TimestampDisplay}","{Binding DisplayName} | Pinned | Alerts off | Blocked | {Binding TimestampDisplay}","","","","{""Grid.Row"":""0""}"
"xaml:MainWindow.xaml:1347:440","text","TextBlock","MainWindow.xaml","1347","1362","","{Binding DisplayName}","","","","","{""Grid.Column"":""0""}"
"xaml:MainWindow.xaml:1353:441","style","Style","MainWindow.xaml","1353","1360","","","","","","","{}"
"xaml:MainWindow.xaml:1354:442","style","Setter","MainWindow.xaml","1354","1354","","","","","","","{}"
"xaml:MainWindow.xaml:1357:443","style","Setter","MainWindow.xaml","1357","1357","","","","","","","{}"
"xaml:MainWindow.xaml:1363:444","layout","StackPanel","MainWindow.xaml","1363","1387","","Pinned | Alerts off | Blocked","Pinned | Alerts off | Blocked","","","","{""Grid.Column"":""1"",""Margin"":""10,0,0,0"",""VerticalAlignment"":""Center"",""Orientation"":""Horizontal""}"
"xaml:MainWindow.xaml:1367:445","text","TextBlock","MainWindow.xaml","1367","1405","","Pinned","Alerts off | Blocked | {Binding TimestampDisplay}","","","","{""Margin"":""0,0,8,0"",""Visibility"":""{Binding IsPinned,\n                                                                   Converter={StaticResource BoolToVisibilityConverter}}""}"
"xaml:MainWindow.xaml:1374:446","text","TextBlock","MainWindow.xaml","1374","1405","","Alerts off","Blocked | {Binding TimestampDisplay}","","","","{""Margin"":""0,0,8,0"",""Visibility"":""{Binding AreAlertsMuted,\n                                                                   Converter={StaticResource BoolToVisibilityConverter}}""}"
"xaml:MainWindow.xaml:1381:447","text","TextBlock","MainWindow.xaml","1381","1405","","Blocked","{Binding TimestampDisplay}","","","","{""Visibility"":""{Binding IsBlocked,\n                                                                   Converter={StaticResource BoolToVisibilityConverter}}""}"
"xaml:MainWindow.xaml:1388:448","text","TextBlock","MainWindow.xaml","1388","1405","","{Binding TimestampDisplay}","","","","","{""Grid.Column"":""2"",""Margin"":""12,0,0,0"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1395:449","style","Style","MainWindow.xaml","1395","1403","","","","","","","{}"
"xaml:MainWindow.xaml:1396:450","style","Setter","MainWindow.xaml","1396","1396","","","","","","","{}"
"xaml:MainWindow.xaml:1399:451","style","Setter","MainWindow.xaml","1399","1399","","","","","","","{}"
"xaml:MainWindow.xaml:1400:452","style","Setter","MainWindow.xaml","1400","1400","","","","","","","{}"
"xaml:MainWindow.xaml:1407:453","text","TextBlock","MainWindow.xaml","1407","1423","","{Binding PreviewText}","","","","","{""Grid.Row"":""1"",""Margin"":""0,4,0,0""}"
"xaml:MainWindow.xaml:1414:454","style","Style","MainWindow.xaml","1414","1421","","","","","","","{}"
"xaml:MainWindow.xaml:1415:455","style","Setter","MainWindow.xaml","1415","1415","","","","","","","{}"
"xaml:MainWindow.xaml:1418:456","style","Setter","MainWindow.xaml","1418","1418","","","","","","","{}"
"xaml:MainWindow.xaml:1435:457","layout","Grid","MainWindow.xaml","1435","1535","","&#xE0CA; | Select a conversation | or start a new one | {Binding SelectedConversation.AvatarInitial} | {Binding SelectedConversation.DisplayName} | {Binding SelectedConversation.FormattedPhone}","&#xE0CA; | Select a conversation | or start a new one | {Binding SelectedConversation.AvatarInitial} | {Binding SelectedConversation.DisplayName} | {Binding SelectedConversation.FormattedPhone}","","","","{""Grid.Column"":""2""}"
"xaml:MainWindow.xaml:1438:458","layout","StackPanel","MainWindow.xaml","1438","1464","NoConvPlaceholder","&#xE0CA; | Select a conversation | or start a new one","&#xE0CA; | Select a conversation | or start a new one","","","","{""HorizontalAlignment"":""Center"",""VerticalAlignment"":""Center"",""Visibility"":""Collapsed""}"
"xaml:MainWindow.xaml:1442:459","style","Style","MainWindow.xaml","1442","1449","","","","","","","{}"
"xaml:MainWindow.xaml:1443:460","style","Setter","MainWindow.xaml","1443","1443","","","","","","","{}"
"xaml:MainWindow.xaml:1446:461","style","Setter","MainWindow.xaml","1446","1446","","","","","","","{}"
"xaml:MainWindow.xaml:1451:462","layout","Border","MainWindow.xaml","1451","1456","","&#xE0CA;","&#xE0CA;","","","","{""Width"":""72"",""Height"":""72"",""Margin"":""0,0,0,16"",""HorizontalAlignment"":""Center"",""CornerRadius"":""18""}"
"xaml:MainWindow.xaml:1454:463","text","TextBlock","MainWindow.xaml","1454","1455","","&#xE0CA;","","","","{StaticResource MaterialIconText}","{""HorizontalAlignment"":""Center"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1457:464","text","TextBlock","MainWindow.xaml","1457","1460","","Select a conversation","","","","","{""HorizontalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1461:465","text","TextBlock","MainWindow.xaml","1461","1463","","or start a new one","","","","","{""Margin"":""0,6,0,0"",""HorizontalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1467:466","layout","Grid","MainWindow.xaml","1467","1535","","{Binding SelectedConversation.AvatarInitial} | {Binding SelectedConversation.DisplayName} | {Binding SelectedConversation.FormattedPhone} | &#xE8B6; | {Binding ConversationSearchQuery, UpdateSourceTrigger=PropertyChanged} | {Binding ConversationSearchStatus}","{Binding SelectedConversation.AvatarInitial} | {Binding SelectedConversation.DisplayName} | {Binding SelectedConversation.FormattedPhone} | &#xE8B6; | {Binding ConversationSearchQuery, UpdateSourceTrigger=PropertyChanged} | {Binding ConversationSearchStatus}","","","","{}"
"xaml:MainWindow.xaml:1475:467","layout","Border","MainWindow.xaml","1475","1491","","{Binding SelectedConversation.AvatarInitial}","{Binding SelectedConversation.AvatarInitial}","","","","{""Grid.Row"":""0"",""Padding"":""24,14"",""Visibility"":""Collapsed"",""BorderThickness"":""0,0,0,1""}"
"xaml:MainWindow.xaml:1479:468","layout","Grid","MainWindow.xaml","1479","1535","","{Binding SelectedConversation.AvatarInitial} | {Binding SelectedConversation.DisplayName} | {Binding SelectedConversation.FormattedPhone} | &#xE8B6; | {Binding ConversationSearchQuery, UpdateSourceTrigger=PropertyChanged} | {Binding ConversationSearchStatus}","{Binding SelectedConversation.AvatarInitial} | {Binding SelectedConversation.DisplayName} | {Binding SelectedConversation.FormattedPhone} | &#xE8B6; | {Binding ConversationSearchQuery, UpdateSourceTrigger=PropertyChanged} | {Binding ConversationSearchStatus}","","","","{}"
"xaml:MainWindow.xaml:1485:469","layout","Border","MainWindow.xaml","1485","1491","","{Binding SelectedConversation.AvatarInitial}","{Binding SelectedConversation.AvatarInitial}","","","","{""Width"":""42"",""Height"":""42"",""Grid.Column"":""0"",""Margin"":""0,0,14,0"",""CornerRadius"":""12""}"
"xaml:MainWindow.xaml:1487:470","text","TextBlock","MainWindow.xaml","1487","1490","","{Binding SelectedConversation.AvatarInitial}","","","","","{""HorizontalAlignment"":""Center"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1492:471","layout","StackPanel","MainWindow.xaml","1492","1565","","{Binding SelectedConversation.DisplayName} | {Binding SelectedConversation.FormattedPhone} | &#xE8B6; | {Binding ConversationSearchQuery, UpdateSourceTrigger=PropertyChanged} | {Binding ConversationSearchStatus} | &#xE316;","{Binding SelectedConversation.DisplayName} | {Binding SelectedConversation.FormattedPhone} | &#xE8B6; | {Binding ConversationSearchQuery, UpdateSourceTrigger=PropertyChanged} | {Binding ConversationSearchStatus} | &#xE316;","","","","{""Grid.Column"":""1"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1493:472","text","TextBlock","MainWindow.xaml","1493","1495","","{Binding SelectedConversation.DisplayName}","","","","","{}"
"xaml:MainWindow.xaml:1496:473","text","TextBlock","MainWindow.xaml","1496","1498","","{Binding SelectedConversation.FormattedPhone}","","","","","{""Margin"":""0,1,0,0""}"
"xaml:MainWindow.xaml:1499:474","layout","Border","MainWindow.xaml","1499","1536","","&#xE8B6; | {Binding ConversationSearchQuery, UpdateSourceTrigger=PropertyChanged} | {Binding ConversationSearchStatus} | &#xE316; | &#xE313; | &#xE5CD;","&#xE8B6; | {Binding ConversationSearchQuery, UpdateSourceTrigger=PropertyChanged} | {Binding ConversationSearchStatus} | &#xE316; | &#xE313; | &#xE5CD;","","","{StaticResource ThreadSearchBoxContainer}","{""MaxWidth"":""520"",""Margin"":""0,8,0,0"",""HorizontalAlignment"":""Left""}"
"xaml:MainWindow.xaml:1503:475","layout","Grid","MainWindow.xaml","1503","1535","","&#xE8B6; | {Binding ConversationSearchQuery, UpdateSourceTrigger=PropertyChanged} | {Binding ConversationSearchStatus} | &#xE316; | &#xE313; | &#xE5CD;","&#xE8B6; | {Binding ConversationSearchQuery, UpdateSourceTrigger=PropertyChanged} | {Binding ConversationSearchStatus} | &#xE316; | &#xE313; | &#xE5CD;","","","","{}"
"xaml:MainWindow.xaml:1512:476","text","TextBlock","MainWindow.xaml","1512","1514","","&#xE8B6;","","","","{StaticResource MaterialIconText}","{""Grid.Column"":""0"",""Margin"":""0,0,6,0"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:1515:477","text","TextBox","MainWindow.xaml","1515","1519","","{Binding ConversationSearchQuery, UpdateSourceTrigger=PropertyChanged}","","","","{StaticResource ThreadSearchTextBox}","{""Grid.Column"":""1""}"
"xaml:MainWindow.xaml:1520:478","text","TextBlock","MainWindow.xaml","1520","1522","","{Binding ConversationSearchStatus}","","","","{StaticResource ThreadSearchStatusText}","{""Grid.Column"":""2""}"
"xaml:MainWindow.xaml:1523:479","action","Button","MainWindow.xaml","1523","1526","","&#xE316;","","Previous match","{Binding ConversationSearchPreviousCommand}","{StaticResource ThreadSearchGlyphButton}","{""Grid.Column"":""3""}"
"xaml:MainWindow.xaml:1527:480","action","Button","MainWindow.xaml","1527","1530","","&#xE313;","","Next match","{Binding ConversationSearchNextCommand}","{StaticResource ThreadSearchGlyphButton}","{""Grid.Column"":""4""}"
"xaml:MainWindow.xaml:1531:481","action","Button","MainWindow.xaml","1531","1534","","&#xE5CD;","","Clear search","{Binding ClearConversationSearchCommand}","{StaticResource ThreadSearchGlyphButton}","{""Grid.Column"":""5""}"
"xaml:MainWindow.xaml:1537:482","layout","StackPanel","MainWindow.xaml","1537","1565","","Pinned | Alerts off | {Binding SelectedConversationPinnedSummary} | Blocked","Pinned | Alerts off | {Binding SelectedConversationPinnedSummary} | Blocked","","","","{""Margin"":""0,6,0,0"",""Orientation"":""Horizontal""}"
"xaml:MainWindow.xaml:1538:483","text","TextBlock","MainWindow.xaml","1538","1544","","Pinned","","","","","{""Margin"":""0,0,10,0"",""Visibility"":""{Binding IsSelectedConversationPinned,\n                                                       Converter={StaticResource BoolToVisibilityConverter}}""}"
"xaml:MainWindow.xaml:1545:484","text","TextBlock","MainWindow.xaml","1545","1551","","Alerts off","","","","","{""Margin"":""0,0,10,0"",""Visibility"":""{Binding AreSelectedConversationAlertsMuted,\n                                                       Converter={StaticResource BoolToVisibilityConverter}}""}"
"xaml:MainWindow.xaml:1552:485","text","TextBlock","MainWindow.xaml","1552","1558","","{Binding SelectedConversationPinnedSummary}","","","","","{""Margin"":""0,0,10,0"",""Visibility"":""{Binding HasSelectedConversationPinnedMessages,\n                                                       Converter={StaticResource BoolToVisibilityConverter}}""}"
"xaml:MainWindow.xaml:1559:486","text","TextBlock","MainWindow.xaml","1559","1564","","Blocked","","","","","{""Visibility"":""{Binding IsSelectedConversationBlocked,\n                                                       Converter={StaticResource BoolToVisibilityConverter}}""}"
"xaml:MainWindow.xaml:1567:487","layout","WrapPanel","MainWindow.xaml","1567","1607","","&#xE14B; | &#xF10D; | &#xE7F6; | &#xE151; | &#xF18A; | &#xE7FE;","&#xE14B; | &#xF10D; | &#xE7F6; | &#xE151; | &#xF18A; | &#xE7FE;","","","","{""Grid.Column"":""2"",""Margin"":""12,0,0,0"",""HorizontalAlignment"":""Right"",""VerticalAlignment"":""Center"",""Orientation"":""Horizontal""}"
